%Source,CH1,CH2
%Second,Volt,Volt
 0.01757800020,-2.07200,-4.14400
 0.01758000068,-2.12800,-4.08800
 0.01758199930,-2.24000,-3.97600
 0.01758399978,-2.29600,-3.92000
 0.01758600026,-2.29600,-3.92000
 0.01758800074,-2.35200,-3.92000
 0.01758999936,-2.46400,-3.92000
 0.01759199984,-2.46400,-3.80800
 0.01759400032,-2.52000,-3.80800
 0.01759600081,-2.63200,-3.75200
 0.01759799942,-2.68800,-3.75200
 0.01759999990,-2.80000,-3.58400
 0.01760200039,-2.80000,-3.69600
 0.01760400087,-2.85600,-3.58400
 0.01760599948,-2.91200,-3.52800
 0.01760799997,-2.91200,-3.52800
 0.01761000045,-2.91200,-3.41600
 0.01761199906,-3.08000,-3.41600
 0.01761399955,-3.08000,-3.36000
 0.01761600003,-3.19200,-3.24800
 0.01761800051,-3.24800,-3.19200
 0.01761999913,-3.24800,-3.19200
 0.01762199961,-3.36000,-3.19200
 0.01762400009,-3.41600,-3.08000
 0.01762600057,-3.41600,-3.02400
 0.01762799919,-3.47200,-2.91200
 0.01762999967,-3.58400,-2.91200
 0.01763200015,-3.58400,-2.91200
 0.01763400063,-3.64000,-2.85600
 0.01763599925,-3.75200,-2.80000
 0.01763799973,-3.75200,-2.68800
 0.01764000021,-3.75200,-2.68800
 0.01764200069,-3.80800,-2.63200
 0.01764399931,-3.92000,-2.63200
 0.01764599979,-3.92000,-2.52000
 0.01764800027,-3.97600,-2.52000
 0.01765000075,-4.03200,-2.46400
 0.01765199937,-4.03200,-2.35200
 0.01765399985,-4.03200,-2.29600
 0.01765600033,-4.20000,-2.29600
 0.01765800081,-4.20000,-2.18400
 0.01765999943,-4.20000,-2.12800
 0.01766199991,-4.31200,-2.01600
 0.01766400039,-4.36800,-1.96000
 0.01766600087,-4.36800,-1.96000
 0.01766799949,-4.48000,-1.90400
 0.01766999997,-4.48000,-1.79200
 0.01767200045,-4.53600,-1.79200
 0.01767399907,-4.53600,-1.73600
 0.01767599955,-4.59200,-1.62400
 0.01767800003,-4.59200,-1.62400
 0.01768000051,-4.59200,-1.56800
 0.01768199913,-4.59200,-1.45600
 0.01768399961,-4.59200,-1.40000
 0.01768600009,-4.59200,-1.28800
 0.01768800057,-4.59200,-1.28800
 0.01768999919,-4.59200,-1.23200
 0.01769199967,-4.59200,-1.23200
 0.01769400015,-4.59200,-1.12000
 0.01769600064,-4.53600,-1.06400
 0.01769799925,-4.59200,-0.95200
 0.01769999973,-4.59200,-0.95200
 0.01770200022,-4.59200,-0.89600
 0.01770400070,-4.59200,-0.84000
 0.01770599931,-4.53600,-0.72800
 0.01770799980,-4.59200,-0.67200
 0.01771000028,-4.59200,-0.67200
 0.01771200076,-4.59200,-0.50400
 0.01771399938,-4.59200,-0.50400
 0.01771599986,-4.59200,-0.39200
 0.01771800034,-4.59200,-0.33600
 0.01772000082,-4.59200,-0.33600
 0.01772199944,-4.59200,-0.22400
 0.01772399992,-4.59200,-0.16800
 0.01772600040,-4.59200,-0.05600
 0.01772800088,-4.59200,0.00
 0.01772999950,-4.59200,0.00
 0.01773199998,-4.59200,0.05600
 0.01773400046,-4.59200,0.16800
 0.01773599908,-4.59200,0.22400
 0.01773799956,-4.53600,0.33600
 0.01774000004,-4.59200,0.33600
 0.01774200052,-4.59200,0.33600
 0.01774399914,-4.59200,0.50400
 0.01774599962,-4.59200,0.56000
 0.01774800010,-4.53600,0.56000
 0.01775000058,-4.59200,0.67200
 0.01775199920,-4.59200,0.72800
 0.01775399968,-4.59200,0.84000
 0.01775600016,-4.59200,0.89600
 0.01775800064,-4.59200,0.95200
 0.01775999926,-4.59200,0.95200
 0.01776199974,-4.59200,1.06400
 0.01776400022,-4.53600,1.06400
 0.01776600070,-4.59200,1.23200
 0.01776799932,-4.59200,1.23200
 0.01776999980,-4.59200,1.28800
 0.01777200028,-4.59200,1.28800
 0.01777400076,-4.53600,1.40000
 0.01777599938,-4.53600,1.45600
 0.01777799986,-4.59200,1.45600
 0.01778000034,-4.59200,1.62400
 0.01778200082,-4.59200,1.62400
 0.01778399944,-4.59200,1.73600
 0.01778599992,-4.53600,1.79200
 0.01778800040,-4.59200,1.90400
 0.01779000089,-4.53600,1.96000
 0.01779199950,-4.59200,1.96000
 0.01779399998,-4.53600,2.01600
 0.01779600047,-4.53600,2.01600
 0.01779799908,-4.59200,2.12800
 0.01779999956,-4.53600,2.18400
 0.01780200005,-4.53600,2.29600
 0.01780400053,-4.59200,2.29600
 0.01780599914,-4.59200,2.35200
 0.01780799963,-4.53600,2.46400
 0.01781000011,-4.59200,2.46400
 0.01781200059,-4.53600,2.52000
 0.01781399921,-4.59200,2.63200
 0.01781599969,-4.53600,2.68800
 0.01781800017,-4.59200,2.68800
 0.01782000065,-4.59200,2.68800
 0.01782199927,-4.59200,2.85600
 0.01782399975,-4.53600,2.85600
 0.01782600023,-4.53600,2.91200
 0.01782800071,-4.59200,2.91200
 0.01782999933,-4.53600,3.02400
 0.01783199981,-4.53600,3.08000
 0.01783400029,-4.59200,3.19200
 0.01783600077,-4.59200,3.19200
 0.01783799939,-4.53600,3.24800
 0.01783999987,-4.59200,3.24800
 0.01784200035,-4.53600,3.36000
 0.01784400083,-4.59200,3.36000
 0.01784599945,-4.59200,3.41600
 0.01784799993,-4.59200,3.52800
 0.01785000041,-4.59200,3.52800
 0.01785199903,-4.59200,3.58400
 0.01785399951,-4.59200,3.58400
 0.01785599999,-4.59200,3.69600
 0.01785800047,-4.59200,3.69600
 0.01785999909,-4.53600,3.75200
 0.01786199957,-4.48000,3.75200
 0.01786400005,-4.36800,3.92000
 0.01786600053,-4.36800,3.92000
 0.01786799915,-4.36800,3.92000
 0.01786999963,-4.31200,3.97600
 0.01787200011,-4.31200,3.97600
 0.01787400059,-4.20000,4.08800
 0.01787599921,-4.20000,4.08800
 0.01787799969,-4.14400,4.14400
 0.01788000017,-4.03200,4.25600
 0.01788200065,-3.97600,4.25600
 0.01788399927,-3.97600,4.25600
 0.01788599975,-3.92000,4.25600
 0.01788800023,-3.92000,4.25600
 0.01789000072,-3.80800,4.31200
 0.01789199933,-3.80800,4.42400
 0.01789399981,-3.75200,4.42400
 0.01789600030,-3.64000,4.48000
 0.01789800078,-3.64000,4.48000
 0.01789999940,-3.58400,4.59200
 0.01790199988,-3.58400,4.59200
 0.01790400036,-3.58400,4.59200
 0.01790600084,-3.41600,4.59200
 0.01790799946,-3.36000,4.64800
 0.01790999994,-3.36000,4.64800
 0.01791200042,-3.24800,4.64800
 0.01791399904,-3.19200,4.76000
 0.01791599952,-3.19200,4.76000
 0.01791800000,-3.08000,4.81600
 0.01792000048,-3.08000,4.81600
 0.01792199910,-2.91200,4.81600
 0.01792399958,-2.91200,4.87200
 0.01792600006,-2.85600,4.87200
 0.01792800054,-2.80000,4.87200
 0.01792999916,-2.80000,4.87200
 0.01793199964,-2.68800,4.98400
 0.01793400012,-2.68800,4.87200
 0.01793600060,-2.63200,4.98400
 0.01793799922,-2.46400,4.98400
 0.01793999970,-2.46400,4.98400
 0.01794200018,-2.35200,4.98400
 0.01794400066,-2.29600,5.04000
 0.01794599928,-2.29600,5.04000
 0.01794799976,-2.29600,5.04000
 0.01795000024,-2.12800,5.04000
 0.01795200072,-2.07200,5.04000
 0.01795399934,-1.96000,5.15200
 0.01795599982,-1.96000,5.15200
 0.01795800030,-1.90400,5.15200
 0.01796000078,-1.90400,5.15200
 0.01796199940,-1.73600,5.15200
 0.01796399988,-1.68000,5.15200
 0.01796600036,-1.56800,5.20800
 0.01796800084,-1.51200,5.20800
 0.01796999946,-1.51200,5.20800
 0.01797199994,-1.40000,5.20800
 0.01797400042,-1.34400,5.15200
 0.01797599904,-1.23200,5.20800
 0.01797799952,-1.17600,5.20800
 0.01798000000,-1.17600,5.20800
 0.01798200049,-1.00800,5.20800
 0.01798399910,-1.00800,5.20800
 0.01798599958,-0.95200,5.20800
 0.01798800007,-0.84000,5.20800
 0.01799000055,-0.78400,5.15200
 0.01799199916,-0.67200,5.20800
 0.01799399965,-0.67200,5.20800
 0.01799600013,-0.61600,5.20800
 0.01799800061,-0.56000,5.20800
 0.01799999923,-0.44800,5.15200
 0.01800199971,-0.39200,5.15200
 0.01800400019,-0.39200,5.15200
 0.01800600067,-0.22400,5.04000
 0.01800799929,-0.22400,5.15200
 0.01800999977,-0.11200,5.15200
 0.01801200025,-0.05600,5.15200
 0.01801400073,0.00,5.04000
 0.01801599935,0.11200,5.04000
 0.01801799983,0.16800,4.98400
 0.01802000031,0.28000,5.04000
 0.01802200079,0.33600,4.98400
 0.01802399941,0.33600,4.98400
 0.01802599989,0.44800,4.98400
 0.01802800037,0.50400,4.98400
 0.01803000085,0.56000,4.87200
 0.01803199947,0.67200,4.87200
 0.01803399995,0.72800,4.87200
 0.01803600043,0.72800,4.87200
 0.01803799905,0.89600,4.87200
 0.01803999953,1.00800,4.87200
 0.01804200001,1.06400,4.81600
 0.01804400049,1.12000,4.81600
 0.01804599911,1.12000,4.81600
 0.01804799959,1.23200,4.76000
 0.01805000007,1.23200,4.76000
 0.01805200055,1.28800,4.76000
 0.01805399917,1.40000,4.64800
 0.01805599965,1.45600,4.64800
 0.01805800013,1.56800,4.59200
 0.01806000061,1.56800,4.59200
 0.01806199923,1.62400,4.59200
 0.01806399971,1.79200,4.59200
 0.01806600019,1.84800,4.59200
 0.01806800067,1.84800,4.42400
 0.01806999929,1.84800,4.42400
 0.01807199977,2.01600,4.31200
 0.01807400025,2.01600,4.31200
 0.01807600074,2.18400,4.31200
 0.01807799935,2.24000,4.25600
 0.01807999983,2.24000,4.25600
 0.01808200032,2.35200,4.14400
 0.01808400080,2.35200,4.14400
 0.01808599941,2.52000,4.14400
 0.01808799990,2.52000,4.08800
 0.01809000038,2.57600,4.08800
 0.01809200086,2.68800,3.97600
 0.01809399948,2.68800,3.97600
 0.01809599996,2.74400,3.92000
 0.01809800044,2.80000,3.92000
 0.01809999906,2.80000,3.80800
 0.01810199954,2.91200,3.80800
 0.01810400002,3.08000,3.75200
 0.01810600050,3.08000,3.69600
 0.01810799912,3.13600,3.58400
 0.01810999960,3.13600,3.69600
 0.01811200008,3.24800,3.58400
 0.01811400056,3.30400,3.52800
 0.01811599918,3.30400,3.41600
 0.01811799966,3.36000,3.41600
 0.01812000014,3.47200,3.36000
 0.01812200062,3.52800,3.24800
 0.01812399924,3.64000,3.24800
 0.01812599972,3.64000,3.24800
 0.01812800020,3.64000,3.24800
 0.01813000068,3.69600,3.08000
 0.01813199930,3.80800,3.08000
 0.01813399978,3.80800,3.02400
 0.01813600026,3.86400,2.91200
 0.01813800074,3.86400,2.91200
 0.01813999936,3.92000,2.85600
 0.01814199984,4.03200,2.85600
 0.01814400032,4.08800,2.80000
 0.01814600080,4.08800,2.68800
 0.01814799942,4.20000,2.63200
 0.01814999990,4.08800,2.63200
 0.01815200038,4.20000,2.63200
 0.01815400086,4.25600,2.46400
 0.01815599948,4.36800,2.46400
 0.01815799996,4.36800,2.35200
 0.01816000044,4.36800,2.29600
 0.01816199906,4.36800,2.29600
 0.01816399954,4.42400,2.29600
 0.01816600002,4.42400,2.12800
 0.01816800050,4.42400,2.01600
 0.01816999912,4.42400,2.01600
 0.01817199960,4.42400,1.96000
 0.01817400008,4.42400,1.90400
 0.01817600057,4.42400,1.90400
 0.01817799918,4.48000,1.79200
 0.01817999966,4.42400,1.62400
 0.01818200015,4.42400,1.62400
 0.01818400063,4.42400,1.62400
 0.01818599924,4.42400,1.56800
 0.01818799973,4.42400,1.45600
 0.01819000021,4.48000,1.40000
 0.01819200069,4.42400,1.28800
 0.01819399931,4.42400,1.28800
 0.01819599979,4.42400,1.23200
 0.01819800027,4.42400,1.23200
 0.01820000075,4.48000,1.12000
 0.01820199937,4.42400,1.06400
 0.01820399985,4.42400,0.95200
 0.01820600033,4.42400,0.95200
 0.01820800081,4.42400,0.89600
 0.01820999943,4.42400,0.84000
 0.01821199991,4.42400,0.72800
 0.01821400039,4.42400,0.67200
 0.01821600087,4.42400,0.67200
 0.01821799949,4.42400,0.56000
 0.01821999997,4.42400,0.50400
 0.01822200045,4.42400,0.39200
 0.01822399907,4.42400,0.33600
 0.01822599955,4.42400,0.33600
 0.01822800003,4.42400,0.16800
 0.01823000051,4.42400,0.16800
 0.01823199913,4.42400,0.05600
 0.01823399961,4.42400,0.00
 0.01823600009,4.42400,0.00
 0.01823800057,4.36800,-0.05600
 0.01823999919,4.42400,-0.16800
 0.01824199967,4.42400,-0.16800
 0.01824400015,4.42400,-0.22400
 0.01824600063,4.42400,-0.33600
 0.01824799925,4.42400,-0.33600
 0.01824999973,4.48000,-0.39200
 0.01825200021,4.42400,-0.50400
 0.01825400069,4.42400,-0.56000
 0.01825599931,4.42400,-0.67200
 0.01825799979,4.42400,-0.67200
 0.01826000027,4.48000,-0.84000
 0.01826200075,4.42400,-0.89600
 0.01826399937,4.42400,-0.95200
 0.01826599985,4.42400,-0.95200
 0.01826800033,4.42400,-0.95200
 0.01827000082,4.42400,-1.06400
 0.01827199943,4.48000,-1.12000
 0.01827399991,4.42400,-1.23200
 0.01827600040,4.42400,-1.28800
 0.01827800088,4.42400,-1.28800
 0.01827999949,4.42400,-1.40000
 0.01828199998,4.42400,-1.45600
 0.01828400046,4.42400,-1.56800
 0.01828599907,4.42400,-1.56800
 0.01828799956,4.42400,-1.62400
 0.01829000004,4.42400,-1.73600
 0.01829200052,4.42400,-1.79200
 0.01829399914,4.42400,-1.79200
 0.01829599962,4.42400,-1.90400
 0.01829800010,4.42400,-1.90400
 0.01830000058,4.42400,-1.96000
 0.01830199920,4.42400,-2.01600
 0.01830399968,4.42400,-2.12800
 0.01830600016,4.42400,-2.18400
 0.01830800064,4.42400,-2.29600
 0.01830999926,4.42400,-2.29600
 0.01831199974,4.42400,-2.35200
 0.01831400022,4.42400,-2.35200
 0.01831600070,4.42400,-2.46400
 0.01831799932,4.42400,-2.52000
 0.01831999980,4.42400,-2.63200
 0.01832200028,4.42400,-2.63200
 0.01832400076,4.42400,-2.63200
 0.01832599938,4.36800,-2.80000
 0.01832799986,4.42400,-2.80000
 0.01833000034,4.42400,-2.85600
 0.01833200082,4.42400,-2.85600
 0.01833399944,4.42400,-2.91200
 0.01833599992,4.42400,-3.02400
 0.01833800040,4.42400,-3.02400
 0.01834000088,4.42400,-3.02400
 0.01834199950,4.42400,-3.19200
 0.01834399998,4.42400,-3.19200
 0.01834600046,4.42400,-3.19200
 0.01834799908,4.42400,-3.24800
 0.01834999956,4.48000,-3.36000
 0.01835200004,4.42400,-3.36000
 0.01835400052,4.42400,-3.41600
 0.01835599914,4.42400,-3.52800
 0.01835799962,4.42400,-3.58400
 0.01836000010,4.42400,-3.58400
 0.01836200058,4.42400,-3.58400
 0.01836399920,4.42400,-3.58400
 0.01836599968,4.42400,-3.75200
 0.01836800016,4.36800,-3.75200
 0.01837000065,4.42400,-3.75200
 0.01837199926,4.42400,-3.80800
 0.01837399974,4.36800,-3.92000
 0.01837600023,4.36800,-3.92000
 0.01837800071,4.36800,-3.92000
 0.01837999932,4.25600,-3.92000
 0.01838199981,4.20000,-3.97600
 0.01838400029,4.20000,-3.97600
 0.01838600077,4.08800,-4.08800
 0.01838799939,4.08800,-4.08800
 0.01838999987,4.03200,-4.14400
 0.01839200035,3.92000,-4.25600
 0.01839400083,3.92000,-4.25600
 0.01839599945,3.86400,-4.25600
 0.01839799993,3.80800,-4.25600
 0.01840000041,3.80800,-4.25600
 0.01840199903,3.69600,-4.31200
 0.01840399951,3.69600,-4.31200
 0.01840599999,3.52800,-4.42400
 0.01840800047,3.52800,-4.42400
 0.01840999909,3.47200,-4.48000
 0.01841199957,3.47200,-4.48000
 0.01841400005,3.36000,-4.48000
 0.01841600053,3.30400,-4.59200
 0.01841799915,3.30400,-4.59200
 0.01841999963,3.13600,-4.64800
 0.01842200011,3.13600,-4.59200
 0.01842400059,3.08000,-4.64800
 0.01842599921,3.08000,-4.64800
 0.01842799969,3.08000,-4.76000
 0.01843000017,2.91200,-4.76000
 0.01843200065,2.80000,-4.76000
 0.01843399927,2.80000,-4.76000
 0.01843599975,2.74400,-4.81600
 0.01843800023,2.68800,-4.81600
 0.01844000071,2.57600,-4.87200
 0.01844199933,2.52000,-4.87200
 0.01844399981,2.52000,-4.87200
 0.01844600029,2.40800,-4.87200
 0.01844800077,2.40800,-4.87200
 0.01844999939,2.35200,-4.87200
 0.01845199987,2.18400,-4.87200
 0.01845400035,2.18400,-4.87200
 0.01845600083,2.12800,-4.87200
 0.01845799945,2.01600,-4.87200
 0.01845999993,2.01600,-4.87200
 0.01846200041,1.84800,-4.87200
 0.01846399903,1.84800,-4.87200
 0.01846599951,1.79200,-4.98400
 0.01846799999,1.68000,-4.87200
 0.01847000048,1.62400,-4.87200
 0.01847199909,1.56800,-4.98400
 0.01847399957,1.56800,-4.87200
 0.01847600006,1.45600,-4.98400
 0.01847800054,1.40000,-4.98400
 0.01847999915,1.28800,-4.98400
 0.01848199964,1.23200,-4.98400
 0.01848400012,1.23200,-4.98400
 0.01848600060,1.06400,-4.98400
 0.01848799922,1.06400,-4.98400
 0.01848999970,1.00800,-4.98400
 0.01849200018,0.89600,-4.98400
 0.01849400066,0.89600,-4.98400
 0.01849599928,0.72800,-4.98400
 0.01849799976,0.72800,-4.98400
 0.01850000024,0.56000,-4.87200
 0.01850200072,0.56000,-4.98400
 0.01850399934,0.50400,-4.87200
 0.01850599982,0.44800,-4.87200
 0.01850800030,0.33600,-4.87200
 0.01851000078,0.28000,-4.87200
 0.01851199940,0.28000,-4.87200
 0.01851399988,0.11200,-4.87200
 0.01851600036,0.11200,-4.87200
 0.01851800084,-0.05600,-4.87200
 0.01851999946,-0.05600,-4.87200
 0.01852199994,-0.11200,-4.81600
 0.01852400042,-0.22400,-4.87200
 0.01852599904,-0.28000,-4.81600
 0.01852799952,-0.39200,-4.81600
 0.01853000000,-0.39200,-4.76000
 0.01853200048,-0.44800,-4.76000
 0.01853399910,-0.61600,-4.76000
 0.01853599958,-0.61600,-4.64800
 0.01853800006,-0.67200,-4.64800
 0.01854000054,-0.78400,-4.64800
 0.01854199916,-0.84000,-4.59200
 0.01854399964,-0.95200,-4.59200
 0.01854600012,-1.00800,-4.59200
 0.01854800060,-1.00800,-4.59200
 0.01854999922,-1.12000,-4.48000
 0.01855199970,-1.17600,-4.48000
 0.01855400018,-1.17600,-4.48000
 0.01855600066,-1.34400,-4.42400
 0.01855799928,-1.34400,-4.42400
 0.01855999976,-1.40000,-4.42400
 0.01856200024,-1.51200,-4.31200
 0.01856400073,-1.56800,-4.31200
 0.01856599934,-1.68000,-4.25600
 0.01856799982,-1.73600,-4.25600
 0.01857000031,-1.79200,-4.25600
 0.01857200079,-1.79200,-4.25600
 0.01857399940,-1.90400,-4.14400
 0.01857599989,-1.96000,-4.14400
 0.01857800037,-1.96000,-4.14400
 0.01858000085,-2.07200,-3.97600
 0.01858199947,-2.12800,-3.97600
 0.01858399995,-2.24000,-3.92000
 0.01858600043,-2.29600,-3.92000
 0.01858799905,-2.35200,-3.92000
 0.01858999953,-2.46400,-3.80800
 0.01859200001,-2.52000,-3.80800
 0.01859400049,-2.46400,-3.75200
 0.01859599911,-2.63200,-3.75200
 0.01859799959,-2.63200,-3.69600
 0.01860000007,-2.68800,-3.58400
 0.01860200055,-2.85600,-3.58400
 0.01860399917,-2.85600,-3.58400
 0.01860599965,-2.85600,-3.52800
 0.01860800013,-2.91200,-3.52800
 0.01861000061,-3.02400,-3.41600
 0.01861199923,-3.08000,-3.36000
 0.01861399971,-3.08000,-3.36000
 0.01861600019,-3.08000,-3.24800
 0.01861800067,-3.24800,-3.24800
 0.01861999929,-3.24800,-3.24800
 0.01862199977,-3.36000,-3.19200
 0.01862400025,-3.41600,-3.08000
 0.01862600073,-3.47200,-3.02400
 0.01862799935,-3.58400,-2.91200
 0.01862999983,-3.58400,-2.91200
 0.01863200031,-3.58400,-2.85600
 0.01863400079,-3.64000,-2.85600
 0.01863599941,-3.75200,-2.85600
 0.01863799989,-3.75200,-2.68800
 0.01864000037,-3.80800,-2.63200
 0.01864200085,-3.80800,-2.63200
 0.01864399947,-3.97600,-2.63200
 0.01864599995,-3.97600,-2.63200
 0.01864800043,-3.97600,-2.52000
 0.01864999905,-3.97600,-2.35200
 0.01865199953,-4.03200,-2.35200
 0.01865400001,-4.14400,-2.29600
 0.01865600049,-4.14400,-2.29600
 0.01865799911,-4.20000,-2.18400
 0.01865999959,-4.20000,-2.12800
 0.01866200007,-4.31200,-2.01600
 0.01866400056,-4.36800,-1.96000
 0.01866599917,-4.36800,-1.96000
 0.01866799966,-4.36800,-1.90400
 0.01867000014,-4.36800,-1.90400
 0.01867200062,-4.53600,-1.79200
 0.01867399924,-4.53600,-1.73600
 0.01867599972,-4.59200,-1.62400
 0.01867800020,-4.59200,-1.62400
 0.01868000068,-4.70400,-1.56800
 0.01868199930,-4.59200,-1.45600
 0.01868399978,-4.59200,-1.40000
 0.01868600026,-4.59200,-1.28800
 0.01868800074,-4.59200,-1.28800
 0.01868999936,-4.59200,-1.23200
 0.01869199984,-4.59200,-1.12000
 0.01869400032,-4.59200,-1.06400
 0.01869600080,-4.59200,-1.06400
 0.01869799942,-4.70400,-0.95200
 0.01869999990,-4.59200,-0.95200
 0.01870200038,-4.59200,-0.89600
 0.01870400086,-4.59200,-0.72800
 0.01870599948,-4.59200,-0.67200
 0.01870799996,-4.59200,-0.67200
 0.01871000044,-4.59200,-0.56000
 0.01871199906,-4.70400,-0.56000
 0.01871399954,-4.59200,-0.50400
 0.01871600002,-4.59200,-0.33600
 0.01871800050,-4.59200,-0.33600
 0.01871999912,-4.59200,-0.22400
 0.01872199960,-4.59200,-0.16800
 0.01872400008,-4.59200,-0.16800
 0.01872600056,-4.59200,-0.05600
 0.01872799918,-4.59200,0.00
 0.01872999966,-4.59200,0.00
 0.01873200014,-4.59200,0.05600
 0.01873400062,-4.59200,0.16800
 0.01873599924,-4.59200,0.22400
 0.01873799972,-4.59200,0.33600
 0.01874000020,-4.59200,0.33600
 0.01874200068,-4.59200,0.39200
 0.01874399930,-4.53600,0.39200
 0.01874599978,-4.59200,0.56000
 0.01874800026,-4.59200,0.67200
 0.01875000075,-4.59200,0.67200
 0.01875199936,-4.59200,0.72800
 0.01875399984,-4.53600,0.84000
 0.01875600033,-4.53600,0.84000
 0.01875800081,-4.59200,0.89600
 0.01875999942,-4.59200,0.95200
 0.01876199991,-4.59200,0.95200
 0.01876400039,-4.53600,1.06400
 0.01876600087,-4.53600,1.12000
 0.01876799949,-4.59200,1.23200
 0.01876999997,-4.59200,1.28800
 0.01877200045,-4.59200,1.28800
 0.01877399907,-4.59200,1.40000
 0.01877599955,-4.59200,1.45600
 0.01877800003,-4.59200,1.56800
 0.01878000051,-4.59200,1.62400
 0.01878199913,-4.59200,1.62400
 0.01878399961,-4.59200,1.73600
 0.01878600009,-4.59200,1.79200
 0.01878800057,-4.59200,1.90400
 0.01878999919,-4.59200,1.90400
 0.01879199967,-4.53600,1.96000
 0.01879400015,-4.53600,2.01600
 0.01879600063,-4.59200,2.01600
 0.01879799925,-4.59200,2.12800
 0.01879999973,-4.53600,2.18400
 0.01880200021,-4.53600,2.29600
 0.01880400069,-4.59200,2.35200
 0.01880599931,-4.53600,2.35200
 0.01880799979,-4.59200,2.35200
 0.01881000027,-4.59200,2.52000
 0.01881200075,-4.53600,2.52000
 0.01881399937,-4.59200,2.63200
 0.01881599985,-4.59200,2.63200
 0.01881800033,-4.59200,2.68800
 0.01882000081,-4.59200,2.68800
 0.01882199943,-4.59200,2.80000
 0.01882399991,-4.53600,2.85600
 0.01882600039,-4.53600,2.91200
 0.01882800087,-4.59200,2.91200
 0.01882999949,-4.59200,3.02400
 0.01883199997,-4.53600,3.08000
 0.01883400045,-4.59200,3.08000
 0.01883599907,-4.53600,3.19200
 0.01883799955,-4.59200,3.24800
 0.01884000003,-4.59200,3.24800
 0.01884200051,-4.59200,3.36000
 0.01884399913,-4.53600,3.36000
 0.01884599961,-4.53600,3.41600
 0.01884800009,-4.59200,3.41600
 0.01885000058,-4.59200,3.58400
 0.01885199919,-4.59200,3.58400
 0.01885399967,-4.59200,3.58400
 0.01885600016,-4.59200,3.69600
 0.01885800064,-4.59200,3.69600
 0.01885999925,-4.53600,3.69600
 0.01886199974,-4.53600,3.80800
 0.01886400022,-4.36800,3.92000
 0.01886600070,-4.36800,3.92000
 0.01886799932,-4.36800,3.92000
 0.01886999980,-4.31200,3.97600
 0.01887200028,-4.20000,3.97600
 0.01887400076,-4.20000,3.97600
 0.01887599938,-4.20000,4.08800
 0.01887799986,-4.03200,4.14400
 0.01888000034,-4.03200,4.14400
 0.01888200082,-4.03200,4.25600
 0.01888399944,-3.97600,4.25600
 0.01888599992,-3.92000,4.25600
 0.01888800040,-3.92000,4.25600
 0.01889000088,-3.92000,4.31200
 0.01889199950,-3.80800,4.31200
 0.01889399998,-3.75200,4.42400
 0.01889600046,-3.75200,4.48000
 0.01889799908,-3.64000,4.48000
 0.01889999956,-3.58400,4.59200
 0.01890200004,-3.58400,4.59200
 0.01890400052,-3.47200,4.59200
 0.01890599914,-3.41600,4.59200
 0.01890799962,-3.36000,4.64800
 0.01891000010,-3.24800,4.64800
 0.01891200058,-3.24800,4.76000
 0.01891399920,-3.19200,4.64800
 0.01891599968,-3.19200,4.76000
 0.01891800016,-3.08000,4.81600
 0.01892000064,-3.02400,4.81600
 0.01892199926,-2.91200,4.81600
 0.01892399974,-2.91200,4.87200
 0.01892600022,-2.85600,4.87200
 0.01892800070,-2.80000,4.87200
 0.01892999932,-2.80000,4.87200
 0.01893199980,-2.68800,4.87200
 0.01893400028,-2.63200,4.87200
 0.01893600076,-2.63200,4.98400
 0.01893799938,-2.52000,4.98400
 0.01893999986,-2.46400,4.98400
 0.01894200034,-2.46400,5.04000
 0.01894400083,-2.29600,5.04000
 0.01894599944,-2.29600,5.04000
 0.01894799992,-2.24000,5.04000
 0.01895000041,-2.12800,5.04000
 0.01895199902,-2.07200,5.04000
 0.01895399950,-1.96000,5.15200
 0.01895599999,-1.96000,5.15200
 0.01895800047,-1.96000,5.15200
 0.01895999908,-1.79200,5.15200
 0.01896199957,-1.68000,5.15200
 0.01896400005,-1.68000,5.15200
 0.01896600053,-1.56800,5.20800
 0.01896799915,-1.51200,5.15200
 0.01896999963,-1.40000,5.15200
 0.01897200011,-1.40000,5.20800
 0.01897400059,-1.34400,5.20800
 0.01897599921,-1.23200,5.20800
 0.01897799969,-1.23200,5.20800
 0.01898000017,-1.12000,5.20800
 0.01898200065,-1.12000,5.20800
 0.01898399927,-1.00800,5.20800
 0.01898599975,-1.00800,5.20800
 0.01898800023,-0.84000,5.20800
 0.01899000071,-0.78400,5.20800
 0.01899199933,-0.78400,5.20800
 0.01899399981,-0.67200,5.20800
 0.01899600029,-0.61600,5.20800
 0.01899800077,-0.56000,5.15200
 0.01899999939,-0.44800,5.20800
 0.01900199987,-0.39200,5.15200
 0.01900400035,-0.39200,5.15200
 0.01900600083,-0.22400,5.15200
 0.01900799945,-0.22400,5.15200
 0.01900999993,-0.05600,5.04000
 0.01901200041,-0.05600,5.04000
 0.01901399903,-0.05600,5.04000
 0.01901599951,0.11200,5.04000
 0.01901799999,0.16800,4.98400
 0.01902000047,0.16800,4.98400
 0.01902199909,0.28000,4.98400
 0.01902399957,0.44800,4.98400
 0.01902600005,0.50400,4.98400
 0.01902800053,0.50400,4.98400
 0.01902999915,0.56000,4.87200
 0.01903199963,0.56000,4.98400
 0.01903400011,0.72800,4.87200
 0.01903600059,0.84000,4.87200
 0.01903799921,0.89600,4.87200
 0.01903999969,0.89600,4.87200
 0.01904200017,1.06400,4.81600
